"","curs","Any","codi_centre","nom_complet","codi_naturalesa","nom_naturalesa","codi_titularitat","nom_titularitat","codi_delegacio","nom_delegacio","codi_comarca","nom_comarca","codi_municipi","codi_municipi_6","nom_municipi","codi_districte_minicial","nom_dm","UTM_X","UTM_Y","nom_ensenyament","nivell","nom_grups","mixt","nombre_places","places_ofertades","assignacions","assig_1a","assig_altres","georeferencia","edat","num_dona","num_home","num_total","lng","lat","% ocupades","% infants del municipi"
"28","2020/2021","2020","8008681","Ginesta","2","Privat","21","Cooperatives","408","Valles Occidental","40","Valles Occident","08125","81252","Montcada i Reixac","0","0","430842.389","4587761.52","Educacio secundaria obligatoria","1","1","FALSE",30,6,3,6,3,"(41.43844852, 2.172182668)",12,198,237,435,"2.171505168","41.462138438",10,100
"29","2020/2021","2020","8019009","Sant Jaume de la FEP","2","Privat","22","Fundacions","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","2","Collblanc - Torrassa","424416.916","4579419.443","Educacio secundaria obligatoria","1","2","FALSE",60,12,12,12,0,"(41.36273661, 2.096319988)",12,1232,1276,2508,"2.123233109","41.370651415",20,100
"30","2020/2021","2020","8008851","Voramar","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","10","Sant Marti","433194.716","4585333.623","Educacio secundaria obligatoria","1","2","FALSE",60,12,12,12,0,"(41.41678036, 2.200605656)",12,6615,7082,13697,"2.198030489","41.396087559",20,100
"31","2020/2021","2020","8026543","Mare de Deu de la Gleva","2","Privat","22","Fundacions","1060","Catalunya Central","24","Osona","08117","81173","Les Masies de Voltrega","0","0","400428.5","4621589.262","Educacio secundaria obligatoria","1","1","FALSE",30,9,8,8,0,"(41.73988413, 1.802575807)",12,17,26,43,"2.240465155","42.003513329",26.7,100
"32","2020/2021","2020","8021879","Mireia","2","Privat","26","Societats Mercantils","508","Maresme-Valles Oriental","21","Maresme","08126","81265","Montgat","0","0","418243.808","4623630.415","Educacio secundaria obligatoria","1","2","FALSE",60,31,21,21,0,"(41.76029904, 2.01650437)",12,58,80,138,"2.268134736","41.466559029",35,100
"33","2020/2021","2020","8026075","El Pinar de Nuestra Senora","2","Privat","24","Ordes i Congregacions Catolics","408","Valles Occidental","40","Valles Occident","08205","82055","Sant Cugat del Valles","0","0","435702.856","4597328.371","Educacio secundaria obligatoria","1","3","FALSE",90,36,29,34,5,"(41.52501788, 2.229337034)",12,619,657,1276,"2.074108172","41.457629914",32.2,100
"34","2020/2021","2020","8018467","Fax","2","Privat","26","Societats Mercantils","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","5","Pubilla Casas","426733.935","4580382.755","Educacio secundaria obligatoria","1","1","FALSE",30,5,3,5,2,"(41.37162697, 2.123902993)",12,1232,1276,2508,"2.101430026","41.369047369",10,100
"35","2020/2021","2020","8005436","Dominiques Barcelona","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","2","Eixample","430721.455","4583548.542","Educacio secundaria obligatoria","1","3","FALSE",90,15,5,8,3,"(41.40049333, 2.171217814)",12,6615,7082,13697,"2.171217814","41.400493333",5.6,100
"36","2020/2021","2020","8025484","Joan Bardina","2","Privat","22","Fundacions","308","Baix Llobregat","11","Baix Llobregat","08200","82009","Sant Boi de Llobregat","0","0","417600.116","4577836.515","Educacio secundaria obligatoria","1","2","FALSE",60,6,7,7,0,"(41.34781139, 2.015043575)",12,437,495,932,"2.04212837","41.343398462",11.7,100
"37","2020/2021","2020","8013366","Institut Sant Andreu","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","8","Nou Barris","430187.314","4580224.674","Educacio secundaria obligatoria","1","3","FALSE",90,90,87,90,3,"(41.37051013, 2.165211516)",12,6615,7082,13697,"2.180346294","41.440600678",96.7,100
"38","2020/2021","2020","8021181","Sant Josep","2","Privat","24","Ordes i Congregacions Catolics","508","Maresme-Valles Oriental","21","Maresme","08121","81213","Mataro","0","0","453671.905","4599094.559","Educacio secundaria obligatoria","1","3","FALSE",90,11,5,11,6,"(41.54216748, 2.444565641)",12,738,748,1486,"2.422242315","41.542925281",5.6,100
"39","2020/2021","2020","8008981","Sagrat Cor Besos","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","10","Sant Marti","430592.624","4584389.895","Educacio secundaria obligatoria","1","2","FALSE",60,3,3,3,0,"(41.40806, 2.169580271)",12,6615,7082,13697,"2.217745915","41.415833428",5,100
"40","2020/2021","2020","8003543","Salesia de Sant Josep","2","Privat","24","Ordes i Congregacions Catolics","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","2","Eixample","429422.775","4580998.115","Educacio secundaria obligatoria","1","3","FALSE",90,61,58,61,3,"(41.37740959, 2.155980403)",12,6615,7082,13697,"2.155980403","41.377409585",64.4,100
"41","2020/2021","2020","8018303","Alpes","2","Privat","26","Societats Mercantils","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","1","Centre - Sant Josep - Santfeliu","425676.479","4580371.613","Educacio secundaria obligatoria","1","1","FALSE",30,3,2,3,1,"(41.37142966, 2.11126102)",12,1232,1276,2508,"2.098340484","41.362914967",6.7,100
"42","2020/2021","2020","8010882","Molina","2","Privat","26","Societats Mercantils","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","8","Nou Barris","432422.805","4588066.562","Educacio secundaria obligatoria","1","1","FALSE",30,27,11,20,9,"(41.44133049, 2.191064323)",12,6615,7082,13697,"2.172472845","41.437499693",36.7,100
"43","2020/2021","2020","8023244","Assis","2","Privat","24","Ordes i Congregacions Catolics","508","Maresme-Valles Oriental","21","Maresme","08172","81727","Premia de Mar","0","0","391491.429","4584477.643","Educacio secundaria obligatoria","1","1","FALSE",30,4,4,4,0,"(41.40452338, 1.701835496)",12,143,136,279,"2.356355336","41.49077826",13.3,100
"44","2020/2021","2020","8004900","Madres Concepcionistas de la Ensenanza","2","Privat","24","Ordes i Congregacions Catolics","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","5","Sarria - Sant Gervasi","428882.046","4584037.343","Educacio secundaria obligatoria","1","2","FALSE",60,15,3,7,4,"(41.40473519, 2.149157754)",12,6615,7082,13697,"2.149157754","41.404735187",5,100
"45","2020/2021","2020","8004559","Abat Oliba-Loreto","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","4","Les Corts","425369.383","4582836.99","Educacio secundaria obligatoria","1","3","FALSE",93,22,20,22,2,"(41.39360577, 2.107285631)",12,6615,7082,13697,"2.107285631","41.39360577",21.5,100
"46","2020/2021","2020","8008191","Santa Maria dels Apostols","2","Privat","24","Ordes i Congregacions Catolics","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","10","Sant Marti","433270.556","4588661.104","Educacio secundaria obligatoria","1","3","FALSE",90,51,36,51,15,"(41.44675624, 2.20114573)",12,6615,7082,13697,"2.20960462","41.418062204",40,100
"47","2020/2021","2020","8022628","Marinada","2","Privat","21","Cooperatives","408","Valles Occidental","40","Valles Occident","08156","81568","Palau-solita i Plegamans","0","0","435070.225","4601383.251","Educacio secundaria obligatoria","1","1","FALSE",30,4,4,4,0,"(41.56148731, 2.221316978)",12,96,86,182,"2.176076732","41.587919151",13.3,100
"48","2020/2021","2020","8024169","Sant Nicolau","2","Privat","29","Altres Titularitats","408","Valles Occidental","40","Valles Occident","08187","81878","Sabadell","1","Sabadell 1","425406.696","4600248.966","Educacio secundaria obligatoria","1","2","FALSE",60,5,5,5,0,"(41.55042847, 2.10557877)",12,1235,1261,2496,"2.112806959","41.545700439",8.3,100
"49","2020/2021","2020","8004031","Sant Marc de Sarria","2","Privat","26","Societats Mercantils","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","5","Sarria - Sant Gervasi","426695.576","4583693.205","Educacio secundaria obligatoria","1","1","FALSE",30,4,4,4,0,"(41.40143929, 2.123043798)",12,6615,7082,13697,"2.123043798","41.401439288",13.3,100
"50","2020/2021","2020","8021521","Anselm Clave","2","Privat","26","Societats Mercantils","508","Maresme-Valles Oriental","41","Valles Oriental","08124","81249","Mollet del Valles","0","0","433843.226","4598109.754","Educacio secundaria obligatoria","1","1","FALSE",30,5,4,5,1,"(41.53190392, 2.206963663)",12,280,316,596,"2.216811505","41.535200975",13.3,100
"51","2020/2021","2020","8013238","Institut Verdaguer","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","1","Ciutat vella","432539.349","4589133.419","Educacio secundaria obligatoria","1","2","FALSE",54,53,42,51,9,"(41.45094909, 2.192340126)",12,6615,7082,13697,"2.155770345","41.431569807",77.8,100
"52","2020/2021","2020","8021788","Institut Montserrat Miro i Vila","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08125","81252","Montcada i Reixac","0","0","403217.949","4605313.051","Educacio secundaria obligatoria","1","3","FALSE",81,72,72,72,0,"(41.59365607, 1.838751477)",12,198,237,435,"2.184008565","41.49116894",88.9,100
"53","2020/2021","2020","8000967","Betulia","2","Privat","26","Societats Mercantils","208","Barcelona Comarques","13","Barcelones","08015","80155","Badalona","0","0","436843.522","4588437.602","Educacio secundaria obligatoria","1","1","FALSE",30,4,4,4,0,"(41.44503227, 2.243939333)",12,1179,1307,2486,"2.243939333","41.445032273",13.3,100
"54","2020/2021","2020","8021545","Sant Gervasi","2","Privat","21","Cooperatives","508","Maresme-Valles Oriental","41","Valles Oriental","08124","81249","Mollet del Valles","0","0","433828.462","4599186.299","Educacio secundaria obligatoria","1","4","FALSE",120,16,16,16,0,"(41.54159863, 2.206668216)",12,280,316,596,"2.204101931","41.543927341",13.3,100
"55","2020/2021","2020","8020140","FEDAC-Manresa","2","Privat","22","Fundacions","1060","Catalunya Central","7","Bages","08113","81136","Manresa","0","0","403280.47","4621920.188","Educacio secundaria obligatoria","1","2","FALSE",60,6,6,7,1,"(41.74321646, 1.836812248)",12,447,453,900,"1.818930156","41.724118128",10,100
"56","2020/2021","2020","8005643","Laboure","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","1","Ciutat vella","430122.392","4581053.748","Educacio secundaria obligatoria","1","1","FALSE",32,9,9,9,0,"(41.37797172, 2.164339721)",12,6615,7082,13697,"2.168633261","41.383427096",28.1,100
"57","2020/2021","2020","8009697","IPSI","2","Privat","26","Societats Mercantils","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","2","Eixample","430765.621","4586295.693","Educacio secundaria obligatoria","1","4","FALSE",120,15,10,12,2,"(41.42523976, 2.171431754)",12,6615,7082,13697,"2.149899459","41.386829855",8.3,100
"58","2020/2021","2020","8024546","Sant Francesc","2","Privat","24","Ordes i Congregacions Catolics","408","Valles Occidental","40","Valles Occident","08187","81878","Sabadell","6","Sabadell 6","425208.237","4601281.895","Educacio secundaria obligatoria","1","2","FALSE",60,25,7,9,2,"(41.55971277, 2.103070794)",12,1235,1261,2496,"2.115539428","41.530112367",11.7,100
"59","2020/2021","2020","8026841","Madre Sacramento","2","Privat","24","Ordes i Congregacions Catolics","308","Baix Llobregat","11","Baix Llobregat","08221","82212","Sant Just Desvern","0","0","397321.945","4568575.497","Educacio secundaria obligatoria","1","1","FALSE",30,7,9,9,0,"(41.26208009, 1.77426212)",12,103,103,206,"2.078264191","41.379862707",30,100
"60","2020/2021","2020","8004626","Jesuites Sant Gervasi - Infant Jesus","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","5","Sarria - Sant Gervasi","428880.917","4583195.371","Educacio secundaria obligatoria","1","3","FALSE",90,14,13,14,1,"(41.39715177, 2.149243156)",12,6615,7082,13697,"2.149243156","41.397151769",14.4,100
"61","2020/2021","2020","8021302","Institut Damia Campeny","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","21","Maresme","08121","81213","Mataro","0","0","417909.935","4585201.372","Educacio secundaria obligatoria","1","4","FALSE",120,114,116,116,0,"(41.41417326, 2.017748781)",12,738,748,1486,"2.444565641","41.542167479",96.7,100
"62","2020/2021","2020","8013147","Institut Emperador Carles","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","3","Sants - Montjuic","433089.937","4585269.697","Educacio secundaria obligatoria","1","4","FALSE",120,113,111,113,2,"(41.41619589, 2.19935906)",12,6615,7082,13697,"2.140219523","41.381675837",92.5,100
"63","2020/2021","2020","8018406","Canigo","2","Privat","21","Cooperatives","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","1","Centre - Sant Josep - Santfeliu","424961.55","4580808.047","Educacio secundaria obligatoria","1","1","FALSE",30,3,1,3,2,"(41.37529409, 2.102659082)",12,1232,1276,2508,"2.101765922","41.362136551",3.3,100
"64","2020/2021","2020","8018871","Joan XXIII","2","Privat","22","Fundacions","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","6","Bellvitge - Poligon Gornal","425727.25","4578509.635","Educacio secundaria obligatoria","1","4","FALSE",120,68,56,61,5,"(41.35466428, 2.112096057)",12,1232,1276,2508,"2.107290875","41.349862343",46.7,100
"65","2020/2021","2020","8014644","Vedruna Berga Secundaria","2","Privat","22","Fundacions","1060","Catalunya Central","14","Bergueda","08022","80229","Berga","0","0","403605.581","4660884.136","Educacio secundaria obligatoria","1","2","FALSE",60,60,39,40,1,"(42.09412391, 1.834352827)",12,77,97,174,"1.84264268","42.10284456",65,100
"66","2020/2021","2020","8001297","Laietania","2","Privat","26","Societats Mercantils","208","Barcelona Comarques","13","Barcelones","08015","80155","Badalona","0","0","436415.972","4588518.35","Educacio secundaria obligatoria","1","1","FALSE",30,4,5,5,0,"(41.4457258, 2.238812969)",12,1179,1307,2486,"2.238812969","41.445725798",16.7,100
"67","2020/2021","2020","8024871","Institut Pau Vila","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08187","81878","Sabadell","5","Sabadell 5","404019.012","4626413.31","Educacio secundaria obligatoria","1","5","FALSE",150,150,150,150,0,"(41.78376752, 1.844967005)",12,1235,1261,2496,"2.100889799","41.538975401",100,100
"68","2020/2021","2020","8016689","Santa Eulalia","2","Privat","26","Societats Mercantils","308","Baix Llobregat","11","Baix Llobregat","08073","80734","Cornella de Llobregat","0","0","388935.878","4563046.121","Educacio secundaria obligatoria","1","1","FALSE",30,5,5,5,0,"(41.21117635, 1.675182591)",12,459,494,953,"2.076503104","41.360233631",16.7,100
"69","2020/2021","2020","8025496","Pedagogium Cos","2","Privat","26","Societats Mercantils","308","Baix Llobregat","11","Baix Llobregat","08200","82009","Sant Boi de Llobregat","0","0","419881.047","4576104.106","Educacio secundaria obligatoria","1","3","FALSE",90,37,38,38,0,"(41.33243864, 2.042533252)",12,437,495,932,"2.039012122","41.341430515",42.2,100
"70","2020/2021","2020","8024297","Escola Pia de Sabadell","2","Privat","24","Ordes i Congregacions Catolics","408","Valles Occidental","40","Valles Occident","08187","81878","Sabadell","1","Sabadell 1","425766.742","4598965.224","Educacio secundaria obligatoria","1","3","FALSE",90,10,10,10,0,"(41.53890021, 2.110054016)",12,1235,1261,2496,"2.102399716","41.548803316",11.1,100
"71","2020/2021","2020","8001421","Institut La Pineda","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08015","80155","Badalona","0","0","436350.457","4589323.611","Educacio secundaria obligatoria","1","3","FALSE",90,84,59,80,21,"(41.45297338, 2.237943855)",12,1179,1307,2486,"2.237943855","41.452973377",65.6,100
"72","2020/2021","2020","8009466","Sant Ramon Nonat-Sagrat Cor","2","Privat","24","Ordes i Congregacions Catolics","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","4","Les Corts","426063.423","4580950.756","Educacio secundaria obligatoria","1","2","FALSE",62,14,14,14,0,"(41.3766814, 2.115816818)",12,6615,7082,13697,"2.116298596","41.375906699",22.6,100
"73","2020/2021","2020","8024303","Jaume Viladoms Centre Educatiu","2","Privat","26","Societats Mercantils","408","Valles Occidental","40","Valles Occident","08187","81878","Sabadell","1","Sabadell 1","424804.724","4601196.839","Educacio secundaria obligatoria","1","1","FALSE",30,3,3,3,0,"(41.55890888, 2.098242948)",12,1235,1261,2496,"2.096130376","41.544645762",10,100
"74","2020/2021","2020","8009806","FEDAC-Horta","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","7","Horta - Guinardo","429901.596","4587554.429","Educacio secundaria obligatoria","1","2","FALSE",64,10,10,10,0,"(41.43650176, 2.160946551)",12,6615,7082,13697,"2.155183751","41.434493219",15.6,100
"75","2020/2021","2020","8026506","Sant Jordi","2","Privat","21","Cooperatives","508","Maresme-Valles Oriental","21","Maresme","08214","82140","Vilassar de Dalt","0","0","421713.029","4580184.352","Educacio secundaria obligatoria","1","1","FALSE",30,2,2,2,0,"(41.36936735, 2.063897327)",12,48,46,94,"2.36083256","41.516760734",6.7,100
"76","2020/2021","2020","8008309","Mare Alfonsa Cavin","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","8","Nou Barris","430521.459","4586631.077","Educacio secundaria obligatoria","1","1","FALSE",31,5,5,5,0,"(41.42823936, 2.16847148)",12,6615,7082,13697,"2.174493665","41.459913158",16.1,100
"77","2020/2021","2020","8022410","Escolapies Olesa de Montserrat","2","Privat","22","Fundacions","308","Baix Llobregat","11","Baix Llobregat","08147","81477","Olesa de Montserrat","0","0","446143.439","4600171.841","Educacio secundaria obligatoria","1","1","FALSE",30,2,2,4,2,"(41.55139899, 2.354214336)",12,156,142,298,"1.894991267","41.545355871",6.7,100
"78","2020/2021","2020","8001066","Maria Ward","2","Privat","24","Ordes i Congregacions Catolics","208","Barcelona Comarques","13","Barcelones","08015","80155","Badalona","0","0","434533.269","4588080.428","Educacio secundaria obligatoria","1","2","FALSE",60,5,5,5,0,"(41.44163024, 2.216323911)",12,1179,1307,2486,"2.216323911","41.441630235",8.3,100
"79","2020/2021","2020","8013159","Institut Infanta Isabel d'Arago","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","10","Sant Marti","429502.443","4582538.924","Educacio secundaria obligatoria","1","4","FALSE",124,118,99,118,19,"(41.39129412, 2.156753757)",12,6615,7082,13697,"2.19935906","41.416195885",79.8,100
"80","2020/2021","2020","8017025","Garbi Pere Verges","2","Privat","22","Fundacions","308","Baix Llobregat","11","Baix Llobregat","08077","80771","Esplugues de Llobregat","0","0","423835.6","4580648.448","Educacio secundaria obligatoria","1","3","FALSE",90,8,8,8,0,"(41.37375088, 2.089216173)",12,232,246,478,"2.096275959","41.379336611",8.9,100
